"Accident_ID","النوع","التاريخ","السرعة","ع.اصابات بسيطة","ع.اصابات بليغة","ع.اصابات الوفاه","ع.اصابات متوسطة","مسارب الطريق","سطح الطريق","جنسية المركبة","فئه الرخصه","نوع الطريق","الاضائة","الطقس","خصائص طريق","خطأ السائق","محافظه","فئة المركبة","تاريخ الحادث","عدد المركبات","عمرالسائق","جنس السائق"
"2323723","صدم","12/15/2020 5:45:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2020 5:45:00 PM","2","",""
"2323723","صدم","12/15/2020 5:45:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","غير معرف /سائق مجهول","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2020 5:45:00 PM","2","120",""
"2323760","صدم","12/15/2020 7:05:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2020 7:05:00 PM","2","31","ذكر"
"2323760","صدم","12/15/2020 7:05:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامه المرورية","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/15/2020 7:05:00 PM","2","",""
"2324830","صدم","12/16/2020 8:37:00 AM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","نهار","مطر","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/16/2020 8:37:00 AM","2","46","انثى"
"2324830","صدم","12/16/2020 8:37:00 AM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","نهار","مطر","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/16/2020 8:37:00 AM","2","39","ذكر"
"2326630","صدم","12/17/2020 8:13:00 PM","40","0","0","0","0","اتجاه واحد","مبتل","الأردن","فئة ثالثة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/17/2020 8:13:00 PM","2","",""
"2326630","صدم","12/17/2020 8:13:00 PM","40","0","0","0","0","اتجاه واحد","مبتل","الأردن","فئة ثالثة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/17/2020 8:13:00 PM","2","46","انثى"
"2326775","صدم","12/18/2020 11:20:00 AM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","غير معرف /سائق مجهول","إسفلتي","نهار","صافي","مستقيم مستوي","تجاوز الإشارة الضوئية حمراء","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/18/2020 11:20:00 AM","2","120",""
"2326775","صدم","12/18/2020 11:20:00 AM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/18/2020 11:20:00 AM","2","47","ذكر"
"2329883","صدم","12/23/2020 5:25:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","غروب","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/23/2020 5:25:00 PM","2","42","انثى"
"2329883","صدم","12/23/2020 5:25:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة رابعة","إسفلتي","غروب","صافي","مستقيم مستوي","اتخاذ السائق لمسرب خاطئ","محافظة العاصمة عمان","شحن","12/23/2020 5:25:00 PM","2","29","ذكر"
"2330057","صدم","12/23/2020 9:59:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","0","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/23/2020 9:59:00 PM","2","",""
"2330057","صدم","12/23/2020 9:59:00 PM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/23/2020 9:59:00 PM","2","120",""
"2331795","صدم","12/26/2020 11:46:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","شحن","12/26/2020 11:46:00 AM","2","31","ذكر"
"2331795","صدم","12/26/2020 11:46:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/26/2020 11:46:00 AM","2","",""
"2334440","صدم","12/29/2020 3:52:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/29/2020 3:52:00 PM","2","24","ذكر"
"2334440","صدم","12/29/2020 3:52:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/29/2020 3:52:00 PM","2","43","ذكر"
"2334819","صدم","12/30/2020 1:16:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/30/2020 1:16:00 PM","2","58","ذكر"
"2334819","صدم","12/30/2020 1:16:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/30/2020 1:16:00 PM","2","",""
"2335195","صدم","12/31/2020 10:24:00 AM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/31/2020 10:24:00 AM","2","120",""
"2335195","صدم","12/31/2020 10:24:00 AM","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث","محافظة العاصمة عمان","شحن","12/31/2020 10:24:00 AM","2","120",""
"2337997","صدم","2/1/2021 15:03","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفة شواخص ممنوع المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/1/2021 15:03","2","28","انثى"
"2337997","صدم","2/1/2021 15:03","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","شحن","2/1/2021 15:03","2","28","ذكر"
"2338565","صدم","3/1/2021 17:00","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة خامسة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","شحن","3/1/2021 17:00","2","47","ذكر"
"2338565","صدم","3/1/2021 17:00","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/1/2021 17:00","2","",""
"2338567","صدم","3/1/2021 17:02","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","غروب","صافي","مستقيم مستوي","اتخاذ مسرب خاطئ","محافظة العاصمة عمان","شحن","3/1/2021 17:02","2","34","ذكر"
"2338567","صدم","3/1/2021 17:02","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","غروب","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/1/2021 17:02","2","24","ذكر"
"2338613","صدم","3/1/2021 18:24","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/1/2021 18:24","2","42","ذكر"
"2338613","صدم","3/1/2021 18:24","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","3/1/2021 18:24","2","32","ذكر"
"2338902","صدم","4/1/2021 13:37","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/1/2021 13:37","2","33","ذكر"
"2338902","صدم","4/1/2021 13:37","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","شحن","4/1/2021 13:37","2","30","ذكر"
"2339082","صدم","4/1/2021 19:50","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/1/2021 19:50","2","121",""
"2339082","صدم","4/1/2021 19:50","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/1/2021 19:50","2","41","ذكر"
"2339400","صدم","5/1/2021 15:13","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة خامسة","إسفلتي","نهار","صافي","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","ركوب متوسطة","5/1/2021 15:13","2","32","ذكر"
"2339400","صدم","5/1/2021 15:13","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","5/1/2021 15:13","2","33","ذكر"
"2340904","صدم","6/1/2021 17:32","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/1/2021 17:32","2","57","ذكر"
"2340904","صدم","6/1/2021 17:32","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم التقيد بشاخصة قف","محافظة العاصمة عمان","سيارة ركوب صغيرة","6/1/2021 17:32","2","43","انثى"
"2342024","تدهور","7/1/2021 9:20","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","7/1/2021 9:20","2","41","ذكر"
"2342024","تدهور","7/1/2021 9:20","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","7/1/2021 9:20","2","30","ذكر"
"2344664","صدم","11/1/2021 9:04","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث","محافظة العاصمة عمان","نقل مشترك","11/1/2021 9:04","2","27","ذكر"
"2344664","صدم","11/1/2021 9:04","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","11/1/2021 9:04","2","30","ذكر"
"2345522","صدم","12/1/2021 21:19","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/1/2021 21:19","2","24","ذكر"
"2345522","صدم","12/1/2021 21:19","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","12/1/2021 21:19","2","",""
"2349934","صدم","1/16/2021 11:43:00 AM","50","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/16/2021 11:43:00 AM","2","49","انثى"
"2349934","صدم","1/16/2021 11:43:00 AM","50","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","0","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/16/2021 11:43:00 AM","2","",""
"2351519","صدم","1/19/2021 4:54:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/19/2021 4:54:00 PM","3","44","ذكر"
"2351519","صدم","1/19/2021 4:54:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/19/2021 4:54:00 PM","3","37","ذكر"
"2351519","صدم","1/19/2021 4:54:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة سادسة (ب)","إسفلتي","نهار","صافي","مستقيم مستوي","تغير سائق المركبة المسرب بشكل مفاجئ","محافظة العاصمة عمان","مركبة ذات استخدام خاص","1/19/2021 4:54:00 PM","3","52","ذكر"
"2352981","صدم","1/20/2021 7:06:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/20/2021 7:06:00 PM","3","24","ذكر"
"2352981","صدم","1/20/2021 7:06:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/20/2021 7:06:00 PM","3","31","ذكر"
"2352981","صدم","1/20/2021 7:06:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/20/2021 7:06:00 PM","3","32","ذكر"
"2354414","صدم","1/24/2021 2:00:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/24/2021 2:00:00 PM","2","121",""
"2355251","صدم","1/25/2021 11:41:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/25/2021 11:41:00 PM","2","",""
"2355251","صدم","1/25/2021 11:41:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/25/2021 11:41:00 PM","2","",""
"2357461","صدم","1/28/2021 4:46:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة سادسة (أ+ب)","إسفلتي","غروب","مطر","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/28/2021 4:46:00 PM","2","49","ذكر"
"2357461","صدم","1/28/2021 4:46:00 PM","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة اتوماتيك","إسفلتي","غروب","مطر","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/28/2021 4:46:00 PM","2","24","ذكر"
"2357593","صدم","1/28/2021 9:04:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة رابعة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/28/2021 9:04:00 PM","2","24","ذكر"
"2357593","صدم","1/28/2021 9:04:00 PM","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/28/2021 9:04:00 PM","2","32","ذكر"
"2357625","صدم","1/28/2021 10:07:00 PM","50","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","شحن","1/28/2021 10:07:00 PM","2","20","ذكر"
"2357625","صدم","1/28/2021 10:07:00 PM","50","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","غير معرف /سائق مجهول","إسفلتي","نهار","صافي","مستقيم مستوي","مخالفات قواعد واولويات المرور","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/28/2021 10:07:00 PM","2","27","ذكر"
"2358395","صدم","1/30/2021 11:27:00 PM","60","2","0","0","0","اتجاه واحد","جاف","الأردن","0","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","0","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/30/2021 11:27:00 PM","2","",""
"2358395","صدم","1/30/2021 11:27:00 PM","60","2","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","1/30/2021 11:27:00 PM","2","31","ذكر"
"2360386","صدم","4/2/2021 13:29","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة رابعة","إسفلتي","نهار","صافي","مستقيم مستوي","اتخاذ السائق لمسرب خاطئ","محافظة العاصمة عمان","شحن","4/2/2021 13:29","2","28","ذكر"
"2360386","صدم","4/2/2021 13:29","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/2/2021 13:29","2","",""
"2360537","صدم","4/2/2021 17:33","40","0","0","0","0","اتجاه واحد","مبتل","الأردن","فئة رابعة","إسفلتي","غروب","مطر","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/2/2021 17:33","2","25","ذكر"
"2360537","صدم","4/2/2021 17:33","40","0","0","0","0","اتجاه واحد","مبتل","الأردن","فئة رابعة","إسفلتي","غروب","مطر","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","4/2/2021 17:33","2","39","ذكر"
"2360927","صدم","5/2/2021 18:49","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","0","إسفلتي","ليل وطريق بإضاءة كافية","مطر","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","5/2/2021 18:49","2","",""
"2360927","صدم","5/2/2021 18:49","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","مطر","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","5/2/2021 18:49","2","121",""
"2362695","صدم","9/2/2021 17:38","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة اتوماتيك","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/2/2021 17:38","2","121",""
"2362695","صدم","9/2/2021 17:38","60","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/2/2021 17:38","2","39","انثى"
"2362723","صدم","9/2/2021 18:39","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/2/2021 18:39","3","28","ذكر"
"2362723","صدم","9/2/2021 18:39","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/2/2021 18:39","3","33","انثى"
"2362723","صدم","9/2/2021 18:39","40","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","ليل وطريق بإضاءة كافية","صافي","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","9/2/2021 18:39","3","36","ذكر"
"2363222","صدم","10/2/2021 19:01","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","10/2/2021 19:01","2","64","ذكر"
"2363222","صدم","10/2/2021 19:01","40","0","0","0","0","اتجاه واحد","جاف","الأردن","فئة ثالثة","إسفلتي","ليل واضاءة غير كافية","صافي","مستقيم مستوي","قيادة المركبة دون اخذ احتياطات السلامة المرورية اللازمة","محافظة العاصمة عمان","سيارة ركوب صغيرة","10/2/2021 19:01","2","51","ذكر"
"2366774","صدم","2/18/2021 1:34:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","نهار","مطر","مستقيم مرتقي","فقدان السيطرة الناتج عن الانزلاق او انفجار الاطار المؤدي لحادث","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/18/2021 1:34:00 PM","2","38","ذكر"
"2366774","صدم","2/18/2021 1:34:00 PM","50","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة ثالثة","إسفلتي","نهار","مطر","مستقيم مرتقي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/18/2021 1:34:00 PM","2","40","ذكر"
"2366800","صدم","2/18/2021 2:15:00 PM","60","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","ثلجي","الأردن","فئة ثالثة اتوماتيك","إسفلتي","نهار","مطر","مستقيم مستوي","تغير مسرب بشكل مفاجئ","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/18/2021 2:15:00 PM","3","121",""
"2366800","صدم","2/18/2021 2:15:00 PM","60","0","0","0","0","اتجاهين غير مفصول بجزيرة وسطية","ثلجي","الأردن","0","إسفلتي","نهار","مطر","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/18/2021 2:15:00 PM","3","",""
"2367332","صدم","2/20/2021 9:44:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة رابعة","إسفلتي","ليل واضاءة غير كافية","مطر","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/20/2021 9:44:00 AM","2","43","ذكر"
"2367332","صدم","2/20/2021 9:44:00 AM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","مبتل","الأردن","فئة خامسة","إسفلتي","ليل واضاءة غير كافية","مطر","مستقيم مستوي","عدم ترك السائق مسافة التتابع الامن","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/20/2021 9:44:00 AM","2","64","ذكر"
"2367476","صدم","2/20/2021 1:38:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","الرجوع بالمركبة الى الخلف المؤدي الى وقوع حادث","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/20/2021 1:38:00 PM","2","38","انثى"
"2367476","صدم","2/20/2021 1:38:00 PM","40","0","0","0","0","اتجاهين مفصول بجزيرة وسطية","جاف","الأردن","فئة ثالثة","إسفلتي","نهار","صافي","مستقيم مستوي","لا يوجد","محافظة العاصمة عمان","سيارة ركوب صغيرة","2/20/2021 1:38:00 PM","2","48","انثى"
